Date,Street,OffenseCategory,Lat,Lon
01/17/2001,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
01/17/2001,KILDAIRE FARM RD,Larceny,35.7184,-78.7889
01/17/2001,LEGAULT DR,Vandalism,35.7877,-78.8400
01/17/2001,LOCHFIELD DR,Burglary,35.7355,-78.7599
01/17/2001,N HARRISON AV,Forgery,35.8015,-78.7845
01/17/2001,NE MAYNARD RD,Larceny,35.8005,-78.7685
01/17/2001,SHIRLEY DR,Forgery,35.7788,-78.7821
01/17/2001,SHIRLEY DR,Larceny,35.7788,-78.7821
01/17/2001,WALNUT ST,Forgery,35.7773,-78.7687
01/17/2001,WALNUT ST,Fraud,35.7587,-78.7405
01/17/2001,YMCA DR,Fraud,35.7776,-78.8349
01/17/2001,YMCA DR,Larceny,35.7776,-78.8349
01/18/2001,CHAPEL HILL RD,Drugs,35.7931,-78.7496
01/18/2001,CROSSROADS BLVD,Motor Vehicle Theft,35.7601,-78.7340
01/18/2001,DAVIS DR,Larceny,35.7788,-78.8505
01/18/2001,GREENGATE CT,Fraud,35.7749,-78.7994
01/18/2001,N HARRISON AV,Forgery,35.8015,-78.7845
01/18/2001,NE MAYNARD RD,Larceny,35.8005,-78.7685
01/18/2001,SE MAYNARD RD,Disorderly Conduct,35.7806,-78.7657
01/18/2001,WALNUT ST,Fraud,35.7739,-78.7593
01/18/2001,WALNUT ST,Weapons,35.7715,-78.7660
01/19/2001,ARBOR WAY,Burglary,35.8059,-78.7743
01/19/2001,CAITBOO AV,Motor Vehicle Theft,35.7585,-78.7352
01/19/2001,E JOHNSON ST,Simple Assault,35.7931,-78.7798
01/19/2001,E PARK ST,Larceny,35.7847,-78.7753
01/19/2001,GLENHIGH CT,Burglary,35.7534,-78.8123
01/19/2001,HAMPTON VALLEY RD,Disorderly Conduct,35.7582,-78.7747
01/19/2001,KILDAIRE FARM RD,Simple Assault,35.7638,-78.7822
01/19/2001,KILDAIRE FARM RD,Larceny,35.7638,-78.7822
01/19/2001,KILDAIRE FARM RD,Forgery,35.7713,-78.7804
01/19/2001,MIDENHALL WAY,Larceny,35.8270,-78.7740
01/19/2001,MINT HILL DR,Simple Assault,35.7748,-78.8487
01/19/2001,REEDY CREEK RD,Weapons,35.8127,-78.7681
01/19/2001,TEN TEN RD,Larceny,35.7147,-78.8096
01/20/2001,CROSSROADS BLVD,Larceny,35.7604,-78.7391
01/20/2001,E PARK ST,Disorderly Conduct,35.7853,-78.7747
01/20/2001,EDINBURGH SOUTH DR,Larceny,35.7368,-78.7984
01/20/2001,FOREST WIND WAY,Simple Assault,35.7842,-78.8070
01/20/2001,KILDAIRE FARM RD,Burglary,35.7734,-78.7821
01/20/2001,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
01/20/2001,KILMAYNE DR,Larceny,35.7691,-78.7834
01/20/2001,N HARRISON AV,Robbery,35.7888,-78.7838
01/20/2001,NOTTINGHAM DR,Larceny,35.7672,-78.7429
01/20/2001,TRYON RD,Burglary,35.7454,-78.7372
01/20/2001,WALNUT ST,Vandalism,35.7618,-78.7478
01/20/2001,WALNUT ST,Drugs,35.7779,-78.7701
01/20/2001,WALNUT ST,Larceny,35.7739,-78.7593
01/20/2001,WALNUT ST,Drugs,35.7779,-78.7701
01/21/2001,CASTALIA DR,Burglary,35.7801,-78.8069
01/21/2001,KETTLEBRIDGE DR,Burglary,35.7539,-78.8138
01/21/2001,REED ST,Drugs,35.7902,-78.7629
01/21/2001,STRATHBURGH LN,Vandalism,35.7372,-78.7564
01/21/2001,WALNUT ST,Larceny,35.7582,-78.7394
01/22/2001,CARY TOWNE BLVD,Drugs,35.7799,-78.7507
01/22/2001,CRESCENT GREEN,Larceny,35.7335,-78.7812
01/22/2001,CROSSROADS BLVD,Larceny,35.7604,-78.7391
01/22/2001,DAVIS DR,Vandalism,35.7761,-78.8546
01/22/2001,E CHATHAM ST,Motor Vehicle Theft,35.7907,-78.7678
01/22/2001,GREENGATE CT,Vandalism,35.7755,-78.8001
01/22/2001,HILLSDALE CT,Larceny,35.7562,-78.7605
01/22/2001,INNOVATION AV,Vandalism,35.8706,-78.8193
01/22/2001,KILDAIRE FARM RD,Sex Offenses,35.7769,-78.7817
01/22/2001,KILDAIRE FARM RD,Larceny,35.7020,-78.7944
01/22/2001,LASKY CT,Family Offenses,35.7692,-78.7455
01/22/2001,LIVINGSTONE DR,Vandalism,35.8165,-78.7791
01/22/2001,OLD APEX RD,Larceny,35.7719,-78.8078
01/22/2001,PARKTHROUGH ST,Burglary,35.7854,-78.7844
01/22/2001,PARKTHROUGH ST,Stolen Property,35.7854,-78.7844
01/22/2001,POND ST,Vandalism,35.7705,-78.7864
01/22/2001,S ACADEMY ST,Larceny,35.7862,-78.7809
01/22/2001,SE MAYNARD RD,Vandalism,35.7911,-78.7642
01/22/2001,TRYON RD,Forgery,35.7454,-78.7613
01/22/2001,TRYON RD,Forgery,35.7454,-78.7613
01/22/2001,TRYON RD,Fraud,35.7454,-78.7613
01/22/2001,TRYON RD,Fraud,35.7454,-78.7613
01/22/2001,W CHATHAM ST,Burglary,35.7850,-78.7932
01/22/2001,WALNUT ST,Larceny,35.7739,-78.7593
01/22/2001,WALNUT ST,Larceny,35.7739,-78.7593
01/22/2001,WILLOUGHBY LN,Vandalism,35.7986,-78.7676
01/23/2001,BUCK JONES RD,Larceny,35.7670,-78.7393
01/23/2001,BUCK JONES RD,Motor Vehicle Theft,35.7686,-78.7397
01/23/2001,CLEARPORT DR,Vandalism,35.8086,-78.8492
01/23/2001,GEDDY HOUSE LN,Larceny,35.8224,-78.8589
01/23/2001,KILDAIRE FARM RD,Larceny,35.7724,-78.7832
01/23/2001,NC 55 HWY,Burglary,35.7870,-78.8716
01/23/2001,PARKTHROUGH ST,Fraud,35.7857,-78.7848
01/24/2001,BUCK JONES RD,Alcohol Offenses,35.7641,-78.7434
01/24/2001,BUCK JONES RD,Alcohol Offenses,35.7641,-78.7434
01/24/2001,BUCK JONES RD,Larceny,35.7670,-78.7393
01/24/2001,CHAMPION DR,Simple Assault,35.7748,-78.7526
01/24/2001,E CHATHAM ST,Larceny,35.7907,-78.7575
01/24/2001,E DYNASTY DR,Motor Vehicle Theft,35.8073,-78.7727
01/24/2001,LYNCROFT LN,Simple Assault,35.7874,-78.8746
01/24/2001,OAK ISLAND DR,Fraud,35.8224,-78.7926
01/24/2001,OLD APEX RD,Forgery,35.7688,-78.8074
01/24/2001,OLDE WEATHERSTONE WAY,Simple Assault,35.7925,-78.8106
01/24/2001,RIBBON LN,Larceny,35.7408,-78.7554
01/24/2001,RIBBON LN,Larceny,35.7410,-78.7546
01/24/2001,SHELDON DR,Motor Vehicle Theft,35.8132,-78.8113
01/24/2001,WALNUT ST,Larceny,35.7571,-78.7409
01/25/2001,BURNLEY DR,Simple Assault,35.7544,-78.8216
01/25/2001,CHAPEL HILL RD,Drugs,35.7931,-78.7496
01/25/2001,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
01/25/2001,SPRINGSET DR,Larceny,35.8026,-78.7734
01/25/2001,W CHATHAM ST,Fraud,35.7867,-78.7855
01/25/2001,WALNUT ST,Simple Assault,35.7739,-78.7593
01/25/2001,WOODWAY BLUFF CIR,Burglary,35.8192,-78.8016
01/26/2001,BRAMPTON LN,Drugs,35.7724,-78.8164
01/26/2001,COVINGTON SQUARE DR,Burglary,35.7761,-78.8446
01/26/2001,CROSSROADS BLVD,Fraud,35.7604,-78.7391
01/26/2001,CROSSROADS BLVD,Fraud,35.7604,-78.7391
01/26/2001,CROSSROADS BLVD,Fraud,35.7604,-78.7391
01/26/2001,CROSSROADS BLVD,Fraud,35.7604,-78.7391
01/26/2001,KILDAIRE FARM RD,Fraud,35.7373,-78.7822
01/26/2001,KING JAMES CT,Simple Assault,35.7969,-78.7766
01/26/2001,NC 55 HWY,Forgery,35.7870,-78.8716
01/26/2001,RAMSEY CT,Larceny,35.7694,-78.7438
01/26/2001,STRASS CT,Larceny,35.7783,-78.7984
01/26/2001,WALNUT ST,Fraud,35.7642,-78.7461
01/26/2001,WALNUT ST,Fraud,35.7642,-78.7461
01/27/2001,CEDAR ST,Drugs,35.7891,-78.7663
01/27/2001,CENTER CT,Vandalism,35.7599,-78.7957
01/27/2001,COPPER GREEN ST,Simple Assault,35.7688,-78.8227
01/27/2001,E CHATHAM ST,Larceny,35.7922,-78.7669
01/27/2001,E CHATHAM ST,Drugs,35.7913,-78.7635
01/27/2001,E CHATHAM ST,Alcohol Offenses,35.7913,-78.7635
01/27/2001,HAMPTON WOODS LN,Burglary,35.7937,-78.7486
01/27/2001,NW CARY PKWY,Larceny,35.7991,-78.8189
01/27/2001,WALNUT ST,Drugs,35.7708,-78.7633
01/27/2001,WALNUT ST,Drugs,35.7708,-78.7633
01/27/2001,WALNUT ST,Drugs,35.7708,-78.7633
01/28/2001,AUTO PARK BLVD,Motor Vehicle Theft,35.7406,-78.8135
01/28/2001,AUTO PARK BLVD,Burglary,35.7406,-78.8135
01/28/2001,CROSSROADS BLVD,Larceny,35.7604,-78.7391
01/28/2001,EDINBURGH DR,Family Offenses,35.7420,-78.7973
01/28/2001,KAREN CT,Disorderly Conduct,35.7664,-78.7456
01/28/2001,KAREN CT,Simple Assault,35.7664,-78.7456
01/28/2001,KAREN CT,Robbery,35.7664,-78.7456
01/28/2001,KILDAIRE FARM RD,Larceny,35.7574,-78.7825
01/28/2001,KINGSWOOD DR,Vandalism,35.7961,-78.7804
01/28/2001,TRYON RD,Fraud,35.7454,-78.7613
01/28/2001,TRYON RD,Forgery,35.7454,-78.7613
01/28/2001,WINNERS CIR,Vandalism,35.7632,-78.7921
01/29/2001,CARY TOWNE BLVD,Larceny,35.7768,-78.7658
01/29/2001,CHAPEL HILL RD,Larceny,35.7920,-78.7776
01/29/2001,DELTA CT,Simple Assault,35.7931,-78.7861
01/29/2001,FERRELL ST,Vandalism,35.7926,-78.7790
01/29/2001,HAMPTON VALLEY RD,Simple Assault,35.7582,-78.7747
01/29/2001,HARDAWAY CT,Burglary,35.8052,-78.8389
01/29/2001,JODHPUR DR,Burglary,35.7670,-78.8300
01/29/2001,JODHPUR DR,Burglary,35.7674,-78.8303
01/29/2001,MINT HILL DR,Burglary,35.7752,-78.8487
01/29/2001,OXFORD MILL CT,Simple Assault,35.7136,-78.7994
01/29/2001,PAGE ST,Simple Assault,35.7815,-78.7842
01/29/2001,TRIANGLE TRADE DR,Embezzlement,35.7967,-78.8028
01/29/2001,WALNUT ST,Vandalism,35.7599,-78.7449
01/29/2001,WHITEHAVEN LN,Simple Assault,35.7673,-78.8635
01/30/2001,ASHTON PL,Motor Vehicle Theft,35.7641,-78.7878
01/30/2001,ASHTON PL,Larceny,35.7641,-78.7878
01/30/2001,KILDAIRE WOODS DR,Simple Assault,35.7663,-78.7788
01/30/2001,OLD APEX RD,Larceny,35.7664,-78.8098
01/30/2001,PINEY PLAINS RD,Larceny,35.7574,-78.7494
01/30/2001,QUEENSFERRY RD,Vandalism,35.7510,-78.7885
01/30/2001,REGENCY PKWY,Larceny,35.7293,-78.7977
01/30/2001,TRYON RD,Vandalism,35.7454,-78.7372
01/30/2001,WALNUT ST,Larceny,35.7639,-78.7473
01/30/2001,WALNUT ST,Forgery,35.7522,-78.7412
01/31/2001,BYRUM ST,Simple Assault,35.7808,-78.7780
01/31/2001,DUNDALK WAY,Larceny,35.7581,-78.8218
01/31/2001,EDINBURGH SOUTH DR,Larceny,35.7368,-78.7984
01/31/2001,MACKENAN DR,Disorderly Conduct,35.7402,-78.8087
01/31/2001,N HARRISON AV,Forgery,35.8015,-78.7845
01/31/2001,N HARRISON AV,Vandalism,35.7888,-78.7838
01/31/2001,SHELDON DR,Larceny,35.8119,-78.8099
01/31/2001,SUTERLAND RD,Vandalism,35.7566,-78.8163
01/31/2001,SW CARY PKWY,Simple Assault,35.7562,-78.7949
01/31/2001,TOWNE VILLAGE DR,Vandalism,35.7833,-78.8384
01/31/2001,WALNUT ST,Larceny,35.7739,-78.7593
01/31/2001,WALNUT ST,Fraud,35.7739,-78.7593
01/31/2001,WALNUT ST,Forgery,35.7739,-78.7593
02/01/2001,ASHTON PL,Vandalism,35.7647,-78.7870
02/01/2001,CAITBOO AV,Sex Offenses,35.7585,-78.7352
02/01/2001,CROSSROADS BLVD,Larceny,35.7604,-78.7391
02/01/2001,DRY AV,Vandalism,35.7828,-78.7826
02/01/2001,N HARRISON AV,Larceny,35.7901,-78.7836
02/01/2001,OAKLEY CT,Simple Assault,35.7692,-78.8001
02/01/2001,OLD APEX RD,Larceny,35.7639,-78.8165
02/01/2001,PINEY PLAINS RD,Larceny,35.7500,-78.7526
02/01/2001,SW CARY PKWY,Fraud,35.7538,-78.8101
02/01/2001,W CHATHAM ST,Robbery,35.7867,-78.7855
02/02/2001,ANNISTON CT,Larceny,35.8165,-78.8530
02/02/2001,BERWICK VALLEY LN,Simple Assault,35.7969,-78.8139
02/02/2001,BERWICK VALLEY LN,Alcohol Offenses,35.7969,-78.8139
02/02/2001,CAITBOO AV,Larceny,35.7585,-78.7352
02/02/2001,CROSSROADS BLVD,Larceny,35.7604,-78.7391
02/02/2001,E CARNABY CT,Simple Assault,35.7743,-78.8193
02/02/2001,HARRISON OAKS BLVD,Larceny,35.8311,-78.7720
02/02/2001,HARVEST ROW CT,Larceny,35.7909,-78.8242
02/02/2001,HILLVIEW DR,Vandalism,35.7733,-78.7946
02/02/2001,MOCKINGBIRD LN,Fraud,35.7620,-78.7788
02/02/2001,TRAFALGAR LN,Vandalism,35.7744,-78.8229
02/02/2001,TRIMBLE AV,Vandalism,35.7701,-78.8035
02/02/2001,W CHATHAM ST,Drugs,35.7865,-78.7862
02/03/2001,BYRUM ST,Vandalism,35.7808,-78.7780
02/03/2001,CAITBOO AV,Larceny,35.7585,-78.7352
02/03/2001,CHAPEL HILL RD,Vandalism,35.7920,-78.7776
02/03/2001,CLEARPORT DR,Vandalism,35.8078,-78.8525
02/03/2001,HAMILTON CT,Vandalism,35.7661,-78.7502
02/03/2001,N ACADEMY ST,Simple Assault,35.7895,-78.7795
02/03/2001,SW CARY PKWY,Larceny,35.7626,-78.8215
02/03/2001,TRAFALGAR LN,Vandalism,35.7732,-78.8226
02/03/2001,WALNUT ST,Larceny,35.7715,-78.7660
02/03/2001,WALNUT ST,Vandalism,35.7642,-78.7461
02/03/2001,WALNUT ST,Motor Vehicle Theft,35.7739,-78.7593
02/03/2001,WALNUT ST,Vandalism,35.7700,-78.7602
02/04/2001,CHARTER OAKS CIR,Larceny,35.7628,-78.7839
02/04/2001,SW MAYNARD RD,Larceny,35.7710,-78.7822
02/04/2001,TEMPLETON ST,Aggravated Assault,35.7869,-78.7763
02/04/2001,TEMPLETON ST,Burglary,35.7869,-78.7763
02/04/2001,TEMPLETON ST,Robbery,35.7869,-78.7763
02/05/2001,BUCK JONES RD,Vandalism,35.7676,-78.7409
02/05/2001,CHESWICK PL,Weapons,35.7669,-78.7881
02/05/2001,CROSSROADS BLVD,Motor Vehicle Theft,35.7604,-78.7391
02/05/2001,EXECUTIVE CIR,Burglary,35.7667,-78.7812
02/05/2001,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
02/05/2001,KILDAIRE FARM RD,Vandalism,35.7400,-78.7815
02/05/2001,KILDAIRE FARM RD,Larceny,35.7400,-78.7815
02/05/2001,MANCHESTER DR,Sex Offenses,35.7755,-78.7497
02/05/2001,ROSEDOWN DR,Motor Vehicle Theft,35.8027,-78.7764
02/05/2001,SUTERLAND RD,Vandalism,35.7566,-78.8163
02/05/2001,WALNUT ST,Fraud,35.7642,-78.7461
02/05/2001,WALNUT ST,Disorderly Conduct,35.7738,-78.7650
02/05/2001,WALNUT ST,Vandalism,35.7739,-78.7593
02/06/2001,CHAPEL HILL RD,Drugs,35.7932,-78.7686
02/06/2001,E PARK ST,Vandalism,35.7853,-78.7739
02/06/2001,HARLON DR,Fraud,35.7704,-78.7450
02/06/2001,KILDAIRE FARM RD,Embezzlement,35.7724,-78.7832
02/06/2001,KILDAIRE FARM RD,Forgery,35.7373,-78.7822
02/06/2001,KILDAIRE FARM RD,Forgery,35.7368,-78.7800
02/06/2001,OLD DOCK TR,Burglary,35.7709,-78.8574
02/06/2001,SE MAYNARD RD,Embezzlement,35.7903,-78.7642
02/06/2001,URBAN DR,Vandalism,35.7872,-78.7722
02/07/2001,CENTREGREEN WAY,Simple Assault,35.8273,-78.7997
02/07/2001,HAMPTON VALLEY RD,Vandalism,35.7582,-78.7747
02/07/2001,WALNUT ST,Larceny,35.7639,-78.7473
02/07/2001,WALNUT ST,Fraud,35.7739,-78.7593
02/07/2001,WALNUT ST,Larceny,35.7582,-78.7394
02/08/2001,CHAPEL HILL RD,Larceny,35.7960,-78.7901
02/08/2001,CHAPEL HILL RD,Family Offenses,35.7934,-78.7899
02/08/2001,DAVIS DR,Simple Assault,35.7788,-78.8505
02/08/2001,HIDDEN OAKS DR,Motor Vehicle Theft,35.8035,-78.7750
02/08/2001,KEMPMILL CT,Larceny,35.7863,-78.8508
02/08/2001,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
02/08/2001,OLD APEX RD,Larceny,35.7719,-78.8078
02/08/2001,SW MAYNARD RD,Simple Assault,35.7710,-78.7822
02/08/2001,TARBERT DR,Larceny,35.7613,-78.8128
02/08/2001,WALNUT ST,Larceny,35.7739,-78.7593
02/08/2001,WALNUT ST,Larceny,35.7739,-78.7593
02/09/2001,ASHLEY GLEN DR,Vandalism,35.8082,-78.7992
02/09/2001,BUCK JONES RD,Larceny,35.7660,-78.7419
02/09/2001,BUCKINGHAM CT,Fraud,35.7795,-78.7941
02/09/2001,CRESCENT GREEN,Larceny,35.7335,-78.7785
02/09/2001,N HARRISON AV,Fraud,35.7914,-78.7836
02/09/2001,WALNUT ST,Simple Assault,35.7739,-78.7593
02/09/2001,WALNUT ST,Forgery,35.7739,-78.7593
02/09/2001,WALNUT ST,Larceny,35.7739,-78.7593
02/09/2001,WALNUT ST,Fraud,35.7642,-78.7461
02/09/2001,WALNUT ST,Embezzlement,35.7739,-78.7593
02/10/2001,BELHAVEN RD,Vandalism,35.7986,-78.7798
02/10/2001,HAMPTON VALLEY RD,Larceny,35.7598,-78.7775
02/10/2001,HASTINGS PL,Larceny,35.7674,-78.7870
02/10/2001,HASTINGS PL,Alcohol Offenses,35.7674,-78.7870
02/10/2001,KILDAIRE FARM RD,Fraud,35.7373,-78.7822
02/10/2001,LAUREL WREATH LN,Robbery,35.8191,-78.8574
02/10/2001,MIDENHALL WAY,Simple Assault,35.8272,-78.7739
02/10/2001,SNOW CAMP DR,Simple Assault,35.7746,-78.8503
02/10/2001,SPARTACUS CT,Vandalism,35.7395,-78.7535
02/10/2001,W CHATHAM ST,Robbery,35.7865,-78.7862
02/10/2001,WALNUT ST,Larceny,35.7739,-78.7593
02/10/2001,WALNUT ST,Larceny,35.7739,-78.7593
02/10/2001,WALNUT ST,Larceny,35.7739,-78.7593
02/11/2001,CAPE COD DR,Simple Assault,35.7673,-78.7999
02/11/2001,COATBRIDGE CIR,Vandalism,35.7598,-78.8118
02/11/2001,KINGSMILL RD,Larceny,35.7591,-78.7981
02/11/2001,PEBBLE CREEK DR,Burglary,35.7600,-78.7962
02/11/2001,S ACADEMY ST,Larceny,35.7854,-78.7821
02/11/2001,WALNUT ST,Larceny,35.7582,-78.7394
02/11/2001,WALNUT ST,Forgery,35.7735,-78.7656
02/12/2001,COLLIER PL,Simple Assault,35.8105,-78.7870
02/12/2001,CROSSROADS BLVD,Larceny,35.7604,-78.7391
02/12/2001,E CHATHAM ST,Larceny,35.7907,-78.7678
02/12/2001,E CORNWALL RD,Larceny,35.7747,-78.7804
02/12/2001,GREENGATE CT,Fraud,35.7747,-78.7990
02/12/2001,HEATHMOOR LN,Simple Assault,35.8195,-78.7784
02/12/2001,KILDAIRE FARM RD,Larceny,35.7724,-78.7832
02/12/2001,LONGBRIDGE DR,Vandalism,35.7428,-78.7459
02/12/2001,NOTTINGHAM DR,Simple Assault,35.7673,-78.7498
02/12/2001,SW MAYNARD RD,Vandalism,35.7725,-78.7969
02/12/2001,WALNUT ST,Fraud,35.7739,-78.7593
02/12/2001,WALNUT ST,Simple Assault,35.7633,-78.7481
02/13/2001,BERWICK VALLEY LN,Larceny,35.7976,-78.8155
02/13/2001,CHOPTANK CT,Motor Vehicle Theft,35.8116,-78.7861
02/13/2001,CRESCENT GREEN,Larceny,35.7335,-78.7812
02/13/2001,HARLON DR,Larceny,35.7700,-78.7461
02/13/2001,HOLMHURST CT,Burglary,35.7683,-78.8668
02/13/2001,NC 55 HWY,Larceny,35.7870,-78.8716
02/13/2001,PINEY PLAINS RD,Larceny,35.7589,-78.7443
02/13/2001,WALNUT ST,Simple Assault,35.7739,-78.7593
02/13/2001,WALNUT ST,Larceny,35.7739,-78.7593
02/13/2001,YORK ST,Simple Assault,35.7875,-78.7622
02/14/2001,BALWINS GATE,Larceny,35.7547,-78.7748
02/14/2001,BARGATE DR,Vandalism,35.7658,-78.7892
02/14/2001,BUCK JONES RD,Larceny,35.7676,-78.7410
02/14/2001,CAITBOO AV,Larceny,35.7585,-78.7352
02/14/2001,CARPENTER UPCHURCH RD,Weapons,35.8054,-78.8667
02/14/2001,HEATHMOOR LN,Larceny,35.8195,-78.7784
02/14/2001,HEATHMOOR LN,Motor Vehicle Theft,35.8195,-78.7784
02/14/2001,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
02/14/2001,KILDAIRE FARM RD,Larceny,35.7368,-78.7800
02/14/2001,KINGSCLERE DR,Larceny,35.7564,-78.7755
02/14/2001,LIVINGSTONE DR,Fraud,35.8187,-78.7767
02/14/2001,NOTTINGHAM DR,Fraud,35.7678,-78.7417
02/14/2001,SE MAYNARD RD,Vandalism,35.7703,-78.7808
02/14/2001,W CHATHAM ST,Forgery,35.7871,-78.7814
02/14/2001,WALNUT ST,Simple Assault,35.7715,-78.7660
02/14/2001,WALNUT ST,Larceny,35.7739,-78.7593
02/14/2001,WALNUT ST,Larceny,35.7739,-78.7593
02/14/2001,WOODWINDS INDUSTRIAL CT,Burglary,35.7620,-78.8173
02/14/2001,WOODWINDS INDUSTRIAL CT,Larceny,35.7621,-78.8167
02/15/2001,DILLARD DR,Larceny,35.7532,-78.7326
02/15/2001,EDINBURGH SOUTH DR,Larceny,35.7388,-78.8022
02/15/2001,HARRISON OAKS BLVD,Vandalism,35.8315,-78.7670
02/15/2001,HARRISON OAKS BLVD,Vandalism,35.8315,-78.7670
02/15/2001,HOSPITALITY CT,Larceny,35.8590,-78.8149
02/15/2001,HOSPITALITY CT,Larceny,35.8590,-78.8149
02/15/2001,OCALA CT,Simple Assault,35.7932,-78.7921
02/15/2001,SE MAYNARD RD,Simple Assault,35.7764,-78.7647
02/15/2001,WALNUT ST,Fraud,35.7739,-78.7593
02/15/2001,WALNUT ST,Drugs,35.7715,-78.7660
02/15/2001,WALNUT ST,Fraud,35.7642,-78.7461
02/15/2001,WALNUT ST,Vandalism,35.7739,-78.7593
02/15/2001,WALNUT ST,Larceny,35.7618,-78.7478
02/15/2001,WHITEMARK LN,Sex Offenses,35.7547,-78.7765
02/16/2001,CHARLES CT,Simple Assault,35.7827,-78.7926
02/16/2001,E CHATHAM ST,Larceny,35.7881,-78.7780
02/16/2001,HIGH HOUSE RD,Drugs,35.7891,-78.8593
02/16/2001,HIGH HOUSE RD,Drugs,35.7891,-78.8593
02/16/2001,MIDDLE CREEK PARK AV,Weapons,35.6702,-78.7595
02/16/2001,NC 55 HWY,Larceny,35.7865,-78.8710
02/16/2001,QUARTERMAINE CT,Fraud,35.7728,-78.8247
02/16/2001,REED ST,Alcohol Offenses,35.7902,-78.7629
02/16/2001,W CORNWALL RD,Larceny,35.7752,-78.7847
02/16/2001,WALNUT ST,Forgery,35.7618,-78.7478
02/17/2001,BUCK JONES RD,Larceny,35.7683,-78.7407
02/17/2001,CROSSROADS BLVD,Larceny,35.7604,-78.7391
02/17/2001,HIGH HOUSE RD,Simple Assault,35.7891,-78.8487
02/17/2001,HIGH HOUSE RD,Vandalism,35.7891,-78.8487
02/17/2001,KILMAYNE DR,Simple Assault,35.7700,-78.7832
02/17/2001,KINGSCLERE DR,Simple Assault,35.7556,-78.7751
02/17/2001,KRISTIN CT,Simple Assault,35.7749,-78.8041
02/17/2001,KRISTIN CT,Burglary,35.7749,-78.8041
02/17/2001,N HARRISON AV,Forgery,35.8015,-78.7845
02/17/2001,NW MAYNARD RD,Larceny,35.7840,-78.8107
02/17/2001,WALNUT ST,Larceny,35.7739,-78.7593
02/17/2001,WALNUT ST,Larceny,35.7739,-78.7593
02/18/2001,BELL ARTHUR DR,Vandalism,35.7721,-78.8486
02/18/2001,BUCK JONES RD,Larceny,35.7670,-78.7393
02/18/2001,E PARK ST,Simple Assault,35.7853,-78.7777
02/18/2001,E PARK ST,Simple Assault,35.7853,-78.7777
02/18/2001,EDENHURST AV,Simple Assault,35.7972,-78.8144
02/18/2001,FOREST RUN PL,Larceny,35.7126,-78.7871
02/18/2001,INNOVATION AV,Robbery,35.8706,-78.8193
02/18/2001,MADISON AV,Simple Assault,35.7889,-78.7928
02/18/2001,NOTTINGHAM DR,Simple Assault,35.7678,-78.7417
02/18/2001,REGENCY FOREST DR,Larceny,35.7341,-78.7948
02/18/2001,WALNUT ST,Fraud,35.7582,-78.7394
02/18/2001,WELLINGTON RIDGE LOOP,Larceny,35.7506,-78.7638
02/19/2001,AUTO PARK BLVD,Larceny,35.7407,-78.8135
02/19/2001,BASS CT,Simple Assault,35.7935,-78.7888
02/19/2001,CAITBOO AV,Larceny,35.7585,-78.7352
02/19/2001,CROSSROADS BLVD,Embezzlement,35.7604,-78.7391
02/19/2001,HALESWORTH DR,Simple Assault,35.7563,-78.7776
02/19/2001,HIGH HOUSE RD,Fraud,35.7822,-78.7984
02/19/2001,KILDAIRE FARM RD,Embezzlement,35.7373,-78.7822
02/19/2001,KILDAIRE FARM RD,Arson,35.7680,-78.7817
02/19/2001,KILDAIRE FARM RD,Fraud,35.7373,-78.7822
02/19/2001,LINKS END DR,Fraud,35.8058,-78.8380
02/19/2001,N HARRISON AV,Larceny,35.8015,-78.7845
02/19/2001,N HARRISON AV,Larceny,35.8303,-78.7711
02/19/2001,ST ANDREWS LN,Larceny,35.7464,-78.7924
02/19/2001,ST ANDREWS LN,Larceny,35.7464,-78.7924
02/19/2001,TRELLIS GREEN,Larceny,35.7312,-78.7778
02/19/2001,TRYON RD,Fraud,35.7454,-78.7613
02/19/2001,WALNUT ST,Drugs,35.7739,-78.7593
02/20/2001,BARBOSA LN,Larceny,35.7393,-78.7545
02/20/2001,CROSSROADS BLVD,Fraud,35.7604,-78.7391
02/20/2001,CROSSROADS BLVD,Sex Offenses,35.7604,-78.7391
02/20/2001,DRY AV,Larceny,35.7831,-78.7812
02/20/2001,GRANDE MEADOW WAY,Drugs,35.8027,-78.7882
02/20/2001,HAMPTON VALLEY RD,Simple Assault,35.7582,-78.7747
02/20/2001,KILDAIRE FARM RD,Forgery,35.7602,-78.7820
02/20/2001,KILDAIRE FARM RD,Larceny,35.7373,-78.7822
02/20/2001,KILDAIRE FARM RD,Fraud,35.7404,-78.7795
02/20/2001,KILDAIRE FARM RD,Fraud,35.7373,-78.7822
02/20/2001,MIDDLE CREEK PARK AV,Larceny,35.6668,-78.7607
02/20/2001,W CHATHAM ST,Larceny,35.7765,-78.8005
02/20/2001,WALNUT ST,Motor Vehicle Theft,35.7739,-78.7593
02/20/2001,WALNUT ST,Fraud,35.7587,-78.7405
02/21/2001,BATHGATE LN,Fraud,35.8261,-78.7828
02/21/2001,BUCKINGHAM CT,Simple Assault,35.7795,-78.7932
