PERMIT_TYPE,APP_YR,APP_NUM,ISSUEDATE,STATUSDATE,STATUS,ADDRESS,Lon,Lat
BR11,7,1408,04/09/2007,04/09/2007,PERMIT PRINTED,400 VINTAGE HILL CIR,35.69636299,-78.77881634
BR11,7,1841,04/10/2007,04/10/2007,PERMIT PRINTED,1416 CARPENTER TOWN LN,35.822795718,-78.86636663
BR11,7,1842,04/10/2007,04/10/2007,PERMIT PRINTED,603 POWELL MEADOW CT,35.694608942,-78.77821474
BR11,7,1243,04/10/2007,04/10/2007,PERMIT PRINTED,104 VINTAGE HILL CIR,35.695696897,-78.78091316
BR11,7,1497,04/11/2007,04/11/2007,PERMIT PRINTED,124 HIGHCLERE LN,35.726546775,-78.80235092
BR14,7,1723,04/11/2007,08/22/2007,C.O. ISSUED,147 BRAESIDE CT,35.817464221,-78.9029027
BR14,7,1724,04/11/2007,08/16/2007,C.O. ISSUED,145 BRAESIDE CT,35.817519015,-78.90289467
BR14,7,1726,04/11/2007,08/16/2007,C.O. ISSUED,143 BRAESIDE CT,35.817581745,-78.90289282
BR14,7,1720,04/11/2007,08/16/2007,C.O. ISSUED,151 BRAESIDE CT,35.81735753,-78.90293382
BR14,7,1722,04/11/2007,08/22/2007,C.O. ISSUED,153 BRAESIDE CT,35.817296254,-78.90295071
BR14,7,1870,04/11/2007,08/07/2007,C.O. ISSUED,5031 HOMEPLACE DR,35.664719687,-78.75517116
BR11,7,1840,04/11/2007,08/01/2007,C.O. ISSUED,206 LIME CREEK CT,35.828689665,-78.84396909
BR14,7,1873,04/11/2007,08/07/2007,C.O. ISSUED,5035 HOMEPLACE DR,35.664526361,-78.75513463
BR14,7,1874,04/11/2007,08/07/2007,C.O. ISSUED,5037 HOMEPLACE DR,35.664421042,-78.75511463
BR14,7,1872,04/11/2007,08/07/2007,C.O. ISSUED,5029 HOMEPLACE DR,35.664825006,-78.75519117
BR14,7,1871,04/11/2007,08/07/2007,C.O. ISSUED,5033 HOMEPLACE DR,35.664623024,-78.7551529
BR11,7,1999,04/11/2007,04/11/2007,PERMIT PRINTED,116 HIGHCLERE LN,35.725646361,-78.80159351
BR14,7,1982,04/11/2007,08/14/2007,C.O. ISSUED,126 LONGCHAMP LN,35.82497126,-78.91164032
BR14,7,1987,04/11/2007,08/08/2007,C.O. ISSUED,112 LONGCHAMP LN,35.824658769,-78.91126084
BR14,7,1981,04/11/2007,08/07/2007,C.O. ISSUED,120 LONGCHAMP LN,35.824836304,-78.91147668
BR14,7,1980,04/11/2007,08/07/2007,C.O. ISSUED,122 LONGCHAMP LN,35.824879605,-78.91152887
BR14,7,1986,04/11/2007,08/08/2007,C.O. ISSUED,114 LONGCHAMP LN,35.824707122,-78.91132011
BR14,7,1984,04/11/2007,08/14/2007,C.O. ISSUED,118 LONGCHAMP LN,35.824793724,-78.91142449
BR14,7,1985,04/11/2007,08/07/2007,C.O. ISSUED,116 LONGCHAMP LN,35.824750423,-78.9113723
BR14,7,1983,04/11/2007,08/07/2007,C.O. ISSUED,124 LONGCHAMP LN,35.824922906,-78.91158106
BR11,7,2062,04/11/2007,10/22/2007,C.O. ISSUED,2097 VAN GOGH LN,35.701887004,-78.77989922
BR11,7,2268,04/12/2007,10/10/2007,C.O. ISSUED,2091 VAN GOGH LN,35.702783985,-78.77987468
BR11,7,2591,04/12/2007,10/25/2007,C.O. ISSUED,6012 CHURCHILL FALLS PL,35.689860136,-78.77057316
BR11,7,1973,04/13/2007,04/13/2007,PERMIT PRINTED,101 FOXDALE GRANT CT,35.834720134,-78.90253398
BR11,7,2048,04/16/2007,04/16/2007,PERMIT PRINTED,407 MICKEY LN,35.808401611,-78.77300396
BR11,7,2165,04/16/2007,09/11/2007,C.O. ISSUED,124 PAINTED TURTLE LN,35.820654307,-78.91888349
BR11,7,1963,04/16/2007,10/16/2007,C.O. ISSUED,319 AMBERMORE PL,35.799934794,-78.85332435
BR11,7,2016,04/17/2007,09/17/2007,C.O. ISSUED,336 BELROSE DR,35.784572243,-78.8163566
BR11,7,2013,04/17/2007,09/21/2007,C.O. ISSUED,400 BELROSE DR,35.78435177,-78.81551641
BR11,7,2015,04/17/2007,09/24/2007,C.O. ISSUED,334 BELROSE DR,35.784633892,-78.81659451
BR11,7,2017,04/17/2007,10/18/2007,C.O. ISSUED,338 BELROSE DR,35.784510595,-78.81611958
BR11,7,2014,04/17/2007,10/02/2007,C.O. ISSUED,404 BELROSE DR,35.784286364,-78.8151794
BR11,7,2018,04/17/2007,10/19/2007,C.O. ISSUED,307 BELROSE DR,35.786791993,-78.81656926
BR11,7,2059,04/17/2007,04/17/2007,PERMIT PRINTED,313 BOLTON GRANT DR,35.831267037,-78.902547
BR11,7,2136,04/17/2007,08/13/2007,C.O. ISSUED,4010 RED GRAPE DR,35.799942747,-78.74315807
BR11,7,2137,04/17/2007,09/14/2007,C.O. ISSUED,1010 BIANCO DR,35.800151837,-78.74417793
BR11,7,2270,04/17/2007,04/17/2007,PERMIT PRINTED,416 GLASGOW RD,35.740744434,-78.79010809
BR11,7,2123,04/17/2007,04/17/2007,PERMIT PRINTED,212 OLD PROS WAY,35.806514333,-78.83412004
BR11,7,2159,04/17/2007,04/17/2007,PERMIT PRINTED,500 WEYCROFT GRANT DR,35.831653961,-78.90401195
BR11,7,2166,04/17/2007,04/17/2007,PERMIT PRINTED,612 ALBION PL,35.822320438,-78.92185482
BR11,7,2224,04/17/2007,08/16/2007,C.O. ISSUED,360 EUPHORIA CIR,35.77475932,-78.88224723
BR11,7,2222,04/17/2007,08/14/2007,C.O. ISSUED,403 AMIABLE LP,35.772469846,-78.88214969
BR11,7,2221,04/17/2007,08/23/2007,C.O. ISSUED,343 EUPHORIA CIR,35.775519232,-78.88290267
BR11,7,2245,04/17/2007,08/28/2007,C.O. ISSUED,406 AMIABLE LP,35.773180415,-78.88173634
BR11,7,2225,04/17/2007,08/21/2007,C.O. ISSUED,402 AMIABLE LP,35.773025316,-78.88166401
BR11,7,2223,04/17/2007,08/15/2007,C.O. ISSUED,407 AMIABLE LP,35.772937272,-78.88233217
BR11,7,2043,04/18/2007,04/18/2007,PERMIT PRINTED,805 BLACKMAR ST,35.806463394,-78.90420561
BR11,7,2398,04/18/2007,06/25/2007,PERMIT PRINTED,119 WESTONGATE WAY,35.813397972,-78.78057035
BR11,7,2202,04/18/2007,09/04/2007,C.O. ISSUED,304 MOUNT EDEN PL,35.704258843,-78.7889694
BR11,7,2218,04/19/2007,08/23/2007,C.O. ISSUED,3112 RAPID FALLS RD,35.833485319,-78.84966315
BR11,7,2217,04/19/2007,08/29/2007,C.O. ISSUED,3114 RAPID FALLS RD,35.83353655,-78.84969228
BR11,7,2216,04/19/2007,09/17/2007,C.O. ISSUED,3116 RAPID FALLS RD,35.833581287,-78.84971876
BR11,7,2215,04/19/2007,09/17/2007,C.O. ISSUED,3118 RAPID FALLS RD,35.833631797,-78.84974788
BR11,7,2214,04/19/2007,08/10/2007,C.O. ISSUED,503 TRANQUIL SOUND DR,35.830079913,-78.84743554
BR11,7,2213,04/19/2007,08/10/2007,C.O. ISSUED,201 BOG HILL LN,35.830726791,-78.84636293
BR11,7,2212,04/19/2007,08/09/2007,C.O. ISSUED,547 FRONT RIDGE DR,35.832255394,-78.84520362
BR11,7,1996,04/20/2007,10/30/2007,C.O. ISSUED,814 WATER HICKORY DR,35.828245439,-78.90478454
BR11,7,2076,04/20/2007,09/04/2007,C.O. ISSUED,1008 KATIE LN,35.808436254,-78.91705631
BR11,7,2119,04/20/2007,09/19/2007,C.O. ISSUED,504 IVYSHAW RD,35.806142234,-78.91977968
BR11,7,2118,04/20/2007,09/20/2007,C.O. ISSUED,1004 CHICKORY CASTLE WAY,35.806131746,-78.92251398
BR14,7,953,04/20/2007,08/10/2007,C.O. ISSUED,310 MINTZER DR,35.83509327,-78.86313818
BR14,7,952,04/20/2007,08/06/2007,C.O. ISSUED,306 MINTZER DR,35.835177031,-78.86324429
BR14,7,951,04/20/2007,08/08/2007,C.O. ISSUED,308 MINTZER DR,35.835135151,-78.86319123
BR14,7,955,04/20/2007,08/10/2007,C.O. ISSUED,312 MINTZER DR,35.835054982,-78.8630736
BR14,7,981,04/20/2007,08/28/2007,C.O. ISSUED,504 PERRAULT DR,35.834820501,-78.86294914
BR14,7,978,04/20/2007,08/29/2007,C.O. ISSUED,506 PERRAULT DR,35.83480546,-78.8630386
BR14,7,992,04/20/2007,08/28/2007,C.O. ISSUED,510 PERRAULT DR,35.834781107,-78.86318386
BR14,7,979,04/20/2007,08/17/2007,C.O. ISSUED,512 PERRAULT DR,35.834767498,-78.86326535
BR14,7,984,04/20/2007,08/29/2007,C.O. ISSUED,508 PERRAULT DR,35.834793283,-78.86311123
BR11,7,2204,04/20/2007,04/20/2007,PERMIT PRINTED,210 ASHDOWN FOREST LN,35.820822266,-78.92100723
BR11,7,2411,04/20/2007,09/25/2007,C.O. ISSUED,346 EUPHORIA CIR,35.775087818,-78.88342712
BR14,6,9465,04/23/2007,04/23/2007,PERMIT PRINTED,3861 CARY GLEN BLV,35.826867799,-78.89801021
BR14,6,9463,04/23/2007,04/23/2007,PERMIT PRINTED,3857 CARY GLEN BLV,35.826960069,-78.89798088
BR14,6,9461,04/23/2007,04/23/2007,PERMIT PRINTED,3853 CARY GLEN BLV,35.827049446,-78.89794092
BR14,6,9462,04/23/2007,04/23/2007,PERMIT PRINTED,3855 CARY GLEN BLV,35.827004759,-78.89796223
BR14,6,9464,04/23/2007,04/23/2007,PERMIT PRINTED,3859 CARY GLEN BLV,35.826913935,-78.89799687
BR14,6,9467,04/23/2007,04/23/2007,PERMIT PRINTED,3865 CARY GLEN BLV,35.826772637,-78.89802981
BR14,6,9460,04/23/2007,04/23/2007,PERMIT PRINTED,3851 CARY GLEN BLV,35.827094131,-78.89791696
BR14,6,9466,04/23/2007,04/23/2007,PERMIT PRINTED,3863 CARY GLEN BLV,35.826820219,-78.8980209
BR14,6,9468,04/23/2007,04/23/2007,PERMIT PRINTED,3867 CARY GLEN BLV,35.82672361,-78.89803518
BR11,7,2248,04/23/2007,09/05/2007,C.O. ISSUED,7148 CAPULIN CREST DR,35.658728334,-78.75924128
BR14,7,2239,04/23/2007,08/24/2007,C.O. ISSUED,132 LONGCHAMP LN,35.825073018,-78.91176416
BR14,7,2236,04/23/2007,08/28/2007,C.O. ISSUED,138 LONGCHAMP LN,35.825197878,-78.91192782
BR14,7,2238,04/23/2007,08/23/2007,C.O. ISSUED,134 LONGCHAMP LN,35.825115599,-78.91181813
BR14,7,2237,04/23/2007,08/28/2007,C.O. ISSUED,136 LONGCHAMP LN,35.825156738,-78.91187297
BR14,7,2234,04/23/2007,08/23/2007,C.O. ISSUED,130 LONGCHAMP LN,35.825026827,-78.91170401
BR14,7,2235,04/23/2007,08/23/2007,C.O. ISSUED,140 LONGCHAMP LN,35.825248395,-78.91198797
BR11,7,2315,04/24/2007,04/24/2007,PERMIT PRINTED,202 ROSSELLINI PL,35.722813646,-78.80095229
BR11,7,2731,04/24/2007,04/24/2007,PERMIT PRINTED,3001 SOARING HAWK PL,35.699756763,-78.78181005
BR11,7,2141,04/24/2007,04/24/2007,PERMIT PRINTED,114 CANBERRA CT,35.818806712,-78.77982794
BR11,7,2303,04/24/2007,04/24/2007,PERMIT PRINTED,409 MICKEY LN,35.80836534,-78.77327405
BR11,7,2120,04/25/2007,11/05/2007,PERMIT PRINTED,701 IVYSHAW RD,35.806460609,-78.92261192
BR14,7,954,04/25/2007,08/06/2007,C.O. ISSUED,304 MINTZER DR,35.835229021,-78.86331062
BR11,7,2856,04/25/2007,04/25/2007,PERMIT PRINTED,807 DOMINION HILL DR,35.817910349,-78.86163481
BR11,7,2174,04/25/2007,08/15/2007,C.O. ISSUED,361 EUPHORIA CIR,35.775222109,-78.88210852
BR11,7,2904,04/25/2007,09/21/2007,C.O. ISSUED,105 WOODLAND RIDGE CT,35.838535282,-78.90084157
BR11,7,2903,04/25/2007,09/19/2007,C.O. ISSUED,103 WOODLAND RIDGE CT,35.838312446,-78.90080199
BR11,7,2332,04/25/2007,09/20/2007,C.O. ISSUED,2022 ADDENBROCK DR,35.834719826,-78.86448209
BR11,7,2331,04/25/2007,09/20/2007,C.O. ISSUED,2028 ADDENBROCK DR,35.834659018,-78.86491608
BR11,7,2219,04/25/2007,08/10/2007,C.O. ISSUED,359 EUPHORIA CIR,35.775230965,-78.8823191
BR11,7,2220,04/25/2007,09/10/2007,C.O. ISSUED,347 EUPHORIA CIR,35.775354071,-78.88286398
BR11,7,2393,04/25/2007,10/04/2007,C.O. ISSUED,200 LINTON BANKS PL,35.825782752,-78.78745781
BR11,7,2280,04/25/2007,09/14/2007,C.O. ISSUED,1900 OLD LONDON WAY,35.761148294,-78.84140284
BR11,7,2399,04/25/2007,09/18/2007,C.O. ISSUED,311 AMBERMORE PL,35.799381655,-78.85385199
BR11,7,2348,04/26/2007,09/21/2007,C.O. ISSUED,4017 RED GRAPE DR,35.799381662,-78.74311029
BR11,7,2384,04/27/2007,08/30/2007,C.O. ISSUED,4813 HOMEPLACE DR,35.667668091,-78.75403293
BR11,7,2304,04/27/2007,04/27/2007,PERMIT PRINTED,104 OLDE ALPHE CIR,35.818369703,-78.86951855
BR11,7,2466,04/27/2007,04/27/2007,PERMIT PRINTED,109 OLDE ALPHE CIR,35.818115485,-78.86846899
BR11,7,2527,04/27/2007,04/27/2007,PERMIT PRINTED,2103 CAMERON POND DR,35.81911521,-78.88991318
BR11,7,2387,04/27/2007,08/03/2007,C.O. ISSUED,132 SINGER WAY,35.829921402,-78.84131662
BR11,7,2298,04/27/2007,08/31/2007,C.O. ISSUED,724 PIERSIDE DR,35.830142794,-78.84640566
BR11,7,2297,04/27/2007,08/06/2007,C.O. ISSUED,144 SINGER WAY,35.829282668,-78.84085391
BR11,7,2457,04/27/2007,08/16/2007,C.O. ISSUED,213 ROPE WALK CT,35.829274309,-78.83997647
BR11,7,2855,04/27/2007,08/21/2007,PERMIT PRINTED,1119 GROGANS MILL DR,35.806638713,-78.9100157
BR11,7,2831,04/27/2007,04/27/2007,PERMIT PRINTED,1104 GROGANS MILL DR,35.808046181,-78.90997076
BR11,7,2568,04/27/2007,09/06/2007,C.O. ISSUED,405 AMIABLE LP,35.772627888,-78.88228307
BR11,7,2536,04/27/2007,08/30/2007,C.O. ISSUED,106 SINGER WAY,35.830354494,-78.83946609
BR11,7,2540,04/27/2007,09/21/2007,C.O. ISSUED,1801 OLD LONDON WAY,35.76022394,-78.84200003
BR11,7,2541,04/27/2007,09/18/2007,C.O. ISSUED,1037 KENNICOTT AVE,35.82557021,-78.80982053
BR11,7,2901,04/27/2007,09/12/2007,C.O. ISSUED,2016 ADDENBROCK DR,35.834945248,-78.86424263
BR14,7,1721,04/30/2007,08/16/2007,C.O. ISSUED,149 BRAESIDE CT,35.817410876,-78.9029187
BR11,7,1962,04/30/2007,10/15/2007,C.O. ISSUED,307 CORIANDER CT,35.666398261,-78.752615
BR11,7,3103,04/30/2007,10/09/2007,C.O. ISSUED,2825 CAMERON POND DR,35.824447465,-78.88999092
BR11,7,1495,05/01/2007,05/01/2007,PERMIT PRINTED,404 VINTAGE HILL CIR,35.696159369,-78.77945866
BR14,7,2451,05/01/2007,08/22/2007,C.O. ISSUED,219 MEADOW BEAUTY DR,35.664858234,-78.75629737
BR14,7,2447,05/01/2007,08/23/2007,C.O. ISSUED,211 MEADOW BEAUTY DR,35.665266307,-78.75626522
BR14,7,2452,05/01/2007,09/10/2007,C.O. ISSUED,117 STAR FLOWER CT,35.665598067,-78.75629426
BR14,7,2454,05/01/2007,09/10/2007,C.O. ISSUED,113 STAR FLOWER CT,35.665573052,-78.75604603
BR14,7,2448,05/01/2007,08/27/2007,C.O. ISSUED,213 MEADOW BEAUTY DR,35.665160323,-78.75627349
BR14,7,2449,05/01/2007,08/27/2007,C.O. ISSUED,215 MEADOW BEAUTY DR,35.66506227,-78.75628085
BR14,7,2453,05/01/2007,09/10/2007,C.O. ISSUED,115 STAR FLOWER CT,35.665586271,-78.75616529
BR14,7,2450,05/01/2007,08/27/2007,C.O. ISSUED,217 MEADOW BEAUTY DR,35.664964216,-78.75628822
BR14,7,2455,05/01/2007,09/10/2007,C.O. ISSUED,111 STAR FLOWER CT,35.665558371,-78.75591707
BR11,7,2456,05/01/2007,09/04/2007,C.O. ISSUED,4815 HOMEPLACE DR,35.667390128,-78.75386323
BR11,7,2330,05/01/2007,09/12/2007,C.O. ISSUED,2029 ADDENBROCK DR,35.834196184,-78.86498857
BR11,7,2464,05/01/2007,08/14/2007,C.O. ISSUED,2809 COWLEY RD,35.743160316,-78.75227157
BR11,7,2619,05/01/2007,09/26/2007,C.O. ISSUED,502 FOXDALE RIDGE DR,35.835430593,-78.90013875
BR11,7,2644,05/01/2007,05/01/2007,PERMIT PRINTED,907 DOMINION HILL DR,35.81700708,-78.86182138
BR14,7,2577,05/01/2007,09/13/2007,C.O. ISSUED,277 MURRAY GLEN DR,35.814590801,-78.85020377
BR14,7,2576,05/01/2007,09/18/2007,C.O. ISSUED,275 MURRAY GLEN DR,35.814555399,-78.85014629
BR14,7,2578,05/01/2007,09/18/2007,C.O. ISSUED,279 MURRAY GLEN DR,35.814634866,-78.8502692
BR14,7,2580,05/01/2007,09/18/2007,C.O. ISSUED,271 MURRAY GLEN DR,35.814485314,-78.85003045
BR14,7,2581,05/01/2007,09/13/2007,C.O. ISSUED,273 MURRAY GLEN DR,35.814520716,-78.85008793
BR14,7,2575,05/01/2007,09/13/2007,C.O. ISSUED,269 MURRAY GLEN DR,35.814436182,-78.8499491
BR14,7,2271,05/02/2007,10/08/2007,C.O. ISSUED,111 DUNGARVEN LP,35.80169947,-78.76543992
BR14,7,2273,05/02/2007,10/11/2007,C.O. ISSUED,107 DUNGARVEN LP,35.801615567,-78.76530474
BR14,7,2272,05/02/2007,10/08/2007,C.O. ISSUED,109 DUNGARVEN LP,35.80166831,-78.76535946
BR14,7,2274,05/02/2007,10/11/2007,C.O. ISSUED,105 DUNGARVEN LP,35.801547675,-78.76524652
BR11,7,2569,05/03/2007,10/04/2007,C.O. ISSUED,134 TRINITY GROVE DR,35.799931605,-78.75382982
BR11,7,2715,05/03/2007,10/18/2007,C.O. ISSUED,1008 BIANCO DR,35.800371753,-78.74417458
BR11,7,2714,05/03/2007,10/17/2007,C.O. ISSUED,1019 BIANCO DR,35.799042015,-78.74343974
BR11,7,2641,05/03/2007,05/03/2007,PERMIT PRINTED,121 WESTONGATE WAY,35.813366095,-78.78088736
BR11,7,149,05/04/2007,05/04/2007,PERMIT PRINTED,8224 HENDERSON RD,35.667483278,-78.75144438
BR11,7,2830,05/04/2007,08/21/2007,PERMIT PRINTED,3006 MILL GATE LN,35.807935392,-78.91129955
BR11,7,2727,05/04/2007,08/30/2007,C.O. ISSUED,3128 RAPID FALLS RD,35.833833218,-78.8499494
BR11,7,2724,05/04/2007,09/14/2007,C.O. ISSUED,3124 RAPID FALLS RD,35.833762436,-78.84985301
BR11,7,2725,05/04/2007,08/21/2007,C.O. ISSUED,3126 RAPID FALLS RD,35.833797106,-78.84990076
BR14,7,2723,05/04/2007,08/21/2007,C.O. ISSUED,3122 RAPID FALLS RD,35.833719833,-78.84980351
BR14,7,2864,05/04/2007,09/19/2007,C.O. ISSUED,522 CAMDEN YARDS WAY,35.824264815,-78.91290009
BR14,7,2865,05/04/2007,09/19/2007,C.O. ISSUED,524 CAMDEN YARDS WAY,35.82432398,-78.91295492
BR14,7,2866,05/04/2007,09/26/2007,C.O. ISSUED,520 CAMDEN YARDS WAY,35.824223675,-78.91284524
BR14,7,2867,05/04/2007,10/23/2007,C.O. ISSUED,518 CAMDEN YARDS WAY,35.824180374,-78.91279128
BR11,7,2869,05/04/2007,08/30/2007,C.O. ISSUED,534 TRANQUIL SOUND DR,35.828091547,-78.84709398
BR11,7,2870,05/04/2007,10/19/2007,C.O. ISSUED,526 TRANQUIL SOUND DR,35.828745908,-78.84738758
BR11,7,2871,05/04/2007,09/27/2007,C.O. ISSUED,530 TRANQUIL SOUND DR,35.828411869,-78.84723415
BR11,7,2872,05/04/2007,08/29/2007,C.O. ISSUED,531 TRANQUIL SOUND DR,35.828600837,-78.84670166
BR11,7,2956,05/04/2007,11/01/2007,C.O. ISSUED,307 AMBERMORE PL,35.799360759,-78.85326432
BR11,7,2955,05/04/2007,09/24/2007,C.O. ISSUED,305 AMBERMORE PL,35.7989967,-78.85332694
BR11,7,2954,05/04/2007,05/04/2007,PERMIT PRINTED,632 HALCYON MEADOW DR,35.798724352,-78.85350356
BR11,7,1743,05/07/2007,09/19/2007,C.O. ISSUED,1014 DRESDEN MEADOW CT,35.821469666,-78.89176653
BR11,7,2467,05/07/2007,08/29/2007,C.O. ISSUED,2031 ADDENBROCK DR,35.834170429,-78.86517102
BR11,7,2468,05/07/2007,08/28/2007,C.O. ISSUED,2027 ADDENBROCK DR,35.834219772,-78.8648017
BR11,7,2776,05/07/2007,09/12/2007,C.O. ISSUED,115 LYRIC CT,35.774042283,-78.88119622
BR11,7,2802,05/07/2007,09/11/2007,C.O. ISSUED,342 EUPHORIA CIR,35.775431825,-78.88348944
BR11,7,2600,05/07/2007,09/19/2007,C.O. ISSUED,410 GOLDEN HARVEST LP,35.808055204,-78.90114362
BR11,7,2601,05/07/2007,10/26/2007,C.O. ISSUED,807 BLACKMAR ST,35.806463235,-78.9040029
BR11,7,2602,05/07/2007,07/18/2007,PERMIT PRINTED,1014 VENETIAN CT,35.723830565,-78.79627906
BR11,7,2931,05/07/2007,09/20/2007,C.O. ISSUED,433 GOLDEN HARVEST LP,35.808788251,-78.9008152
BR11,7,2946,05/07/2007,10/26/2007,C.O. ISSUED,1026 WINTERBORNE DR,35.80719149,-78.90490758
BR11,7,2412,05/08/2007,05/08/2007,PERMIT PRINTED,804 WATER HICKORY DR,35.828390915,-78.90548384
BR11,7,2605,05/08/2007,05/08/2007,PERMIT PRINTED,609 APRIL BLOOM LN,35.818652513,-78.86966594
BR11,7,2606,05/08/2007,05/08/2007,PERMIT PRINTED,106 OLDE ALPHE CIR,35.818161924,-78.86941087
BR11,7,2925,05/08/2007,09/25/2007,C.O. ISSUED,510 ABBEY FIELDS LP,35.828369536,-78.83790462
BR14,7,2918,05/08/2007,09/13/2007,C.O. ISSUED,529 PERRAULT DR,35.834409737,-78.86380167
BR14,7,2924,05/08/2007,09/13/2007,C.O. ISSUED,519 PERRAULT DR,35.83442813,-78.86348464
BR14,7,2919,05/08/2007,09/20/2007,C.O. ISSUED,515 PERRAULT DR,35.834453914,-78.86332964
BR14,7,2920,05/08/2007,09/14/2007,C.O. ISSUED,523 PERRAULT DR,35.834403777,-78.8636299
BR14,7,2921,05/08/2007,09/18/2007,C.O. ISSUED,517 PERRAULT DR,35.834440305,-78.86341112
BR14,7,2922,05/08/2007,09/14/2007,C.O. ISSUED,521 PERRAULT DR,35.834415953,-78.86355727
BR14,7,2923,05/08/2007,09/13/2007,C.O. ISSUED,525 PERRAULT DR,35.834395929,-78.86370518
BR11,7,2934,05/09/2007,10/24/2007,C.O. ISSUED,302 ASHDOWN FOREST LN,35.821467551,-78.91981671
BR11,7,2962,05/09/2007,09/27/2007,C.O. ISSUED,800 CITY WALLS ST,35.76116952,-78.84220078
BR14,7,2868,05/10/2007,09/19/2007,C.O. ISSUED,516 CAMDEN YARDS WAY,35.824135616,-78.91271873
BR14,7,2983,05/10/2007,09/19/2007,C.O. ISSUED,231 MEADOW BEAUTY DR,35.664290293,-78.75643604
BR14,7,2985,05/10/2007,09/19/2007,C.O. ISSUED,229 MEADOW BEAUTY DR,35.664392622,-78.75640304
BR14,7,2987,05/10/2007,09/19/2007,C.O. ISSUED,225 MEADOW BEAUTY DR,35.664582143,-78.75634062
BR14,7,2986,05/10/2007,09/19/2007,C.O. ISSUED,227 MEADOW BEAUTY DR,35.664487743,-78.75637183
BR14,7,2984,05/10/2007,09/19/2007,C.O. ISSUED,223 MEADOW BEAUTY DR,35.664686635,-78.75630761
BR11,7,2992,05/10/2007,10/02/2007,C.O. ISSUED,528 TRANQUIL SOUND DR,35.82857275,-78.84730291
BR11,7,2993,05/10/2007,10/08/2007,C.O. ISSUED,142 SINGER WAY,35.829393113,-78.84094843
BR11,7,3040,05/10/2007,09/07/2007,C.O. ISSUED,4009 JOCKEY CLUB CIR,35.825029001,-78.90593489
BR11,7,3041,05/10/2007,10/26/2007,C.O. ISSUED,1024 WINTERBORNE DR,35.807384009,-78.9049047
BR11,7,3042,05/10/2007,05/10/2007,PERMIT PRINTED,3002 SOARING HAWK PL,35.699176029,-78.78166399
BR11,7,3406,05/10/2007,10/19/2007,C.O. ISSUED,3007 GREYHAWK PL,35.703207834,-78.78219769
BR11,7,3031,05/10/2007,05/10/2007,PERMIT PRINTED,831 BLACKMAR ST,35.806792755,-78.90399986
BR11,7,3032,05/10/2007,10/30/2007,C.O. ISSUED,1018 WINTERBORNE DR,35.807972281,-78.90476415
BR11,7,3046,05/10/2007,05/10/2007,PERMIT PRINTED,1050 KENNICOTT AVE,35.82501446,-78.81132963
BR11,7,2960,05/11/2007,10/17/2007,C.O. ISSUED,1202 BLUFF OAK DR,35.82990309,-78.90472592
BR11,7,2997,05/11/2007,10/09/2007,C.O. ISSUED,520 WEYCROFT GRANT DR,35.830478665,-78.90403283
BR11,7,3069,05/11/2007,09/27/2007,C.O. ISSUED,406 GOLDEN HARVEST LP,35.808064898,-78.90153929
BR11,7,3090,05/11/2007,09/26/2007,C.O. ISSUED,702 PIERMONT DR,35.799841827,-78.88646185
BR11,7,3221,05/11/2007,05/11/2007,PERMIT PRINTED,2300 HANIMAN PARK DR,35.794180818,-78.80959166
BR11,7,2786,05/14/2007,09/28/2007,C.O. ISSUED,8023 WADE GREEN PL,35.806665257,-78.91381927
BR11,7,2845,05/14/2007,11/06/2007,PERMIT PRINTED,819 WELLBROOK STATION RD,35.80765039,-78.91933471
BR11,7,2847,05/14/2007,10/11/2007,C.O. ISSUED,813 WELLBROOK STATION RD,35.807629029,-78.91865756
BR11,7,2480,05/14/2007,10/15/2007,C.O. ISSUED,100 BRIDLE BOAST RD,35.806087936,-78.92054541
BR11,7,2481,05/14/2007,05/14/2007,PERMIT PRINTED,503 IVYSHAW RD,35.805473016,-78.91966173
BR11,7,2848,05/14/2007,09/24/2007,C.O. ISSUED,801 WELLBROOK STATION RD,35.807493279,-78.91730159
BR11,7,2913,05/14/2007,10/19/2007,C.O. ISSUED,505 IVYSHAW RD,35.805726354,-78.92003679
BR11,7,3043,05/14/2007,10/17/2007,C.O. ISSUED,1109 DOMINION HILL DR,35.816928884,-78.86671185
BR11,7,3034,05/14/2007,05/14/2007,PERMIT PRINTED,2030 GIOVANNI CT,35.725510497,-78.7979037
BR11,7,3086,05/14/2007,08/30/2007,C.O. ISSUED,308 MOUNT EDEN PL,35.704338961,-78.78943067
BR11,7,3094,05/15/2007,09/05/2007,C.O. ISSUED,4007 JOCKEY CLUB CIR,35.825007899,-78.90568701
BR11,7,2968,05/16/2007,05/16/2007,PERMIT PRINTED,1432 CARPENTER TOWN LN,35.822188609,-78.86572664
BR11,7,3033,05/16/2007,09/13/2007,C.O. ISSUED,339 EUPHORIA CIR,35.775711037,-78.88290505
BR11,7,3078,05/16/2007,10/25/2007,C.O. ISSUED,2041 ADDENBROCK DR,35.834022915,-78.86609925
BR11,7,3079,05/16/2007,10/12/2007,C.O. ISSUED,2037 ADDENBROCK DR,35.834088126,-78.86573078
BR11,7,3080,05/16/2007,10/15/2007,C.O. ISSUED,2033 ADDENBROCK DR,35.834145401,-78.86536056
BR11,7,3081,05/16/2007,05/16/2007,PERMIT PRINTED,105 ALLIANCE CIR,35.775295984,-78.87732766
